,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,Total_Test_Results,Case_Fatality_Ratio,Cum_Confirmerd,Cum_Deaths
35,New York,US,2020-04-12 23:18:15,42.1657,-74.9481,189033,9385,23887.0,179648.0,36.0,1121.124012,461601.0,42594.0,4.9647416060000005,84000036.0,USA,2737.680538,22.53257368,2020-04-12,,,,
95,New York,US,2020-04-13 23:07:54,42.1657,-74.9481,195749,10058,23887.0,185691.0,36.0,1160.9555172357552,478357.0,42712.0,5.138212711176047,84000036.0,USA,2837.057652188998,21.819779411389074,2020-04-13,,,6716.0,673.0
154,New York,US,2020-04-14 23:33:31,42.1657,-74.9481,203020,10842,23887.0,192178.0,36.0,1204.0786369999998,499143.0,46201.0,5.340360556,84000036.0,USA,2960.336041,22.75687124,2020-04-14,,,7271.0,784.0
213,New York,US,2020-04-15 22:56:51,42.1657,-74.9481,214454,11617,23887.0,202837.0,36.0,1271.8918333849808,526012.0,46201.0,5.417012506178482,84000036.0,USA,3119.6917150647723,21.5435478004607,2020-04-15,,,11434.0,775.0
272,New York,US,2020-04-16 23:30:51,42.1657,-74.9481,223691,14832,23887.0,208859.0,36.0,1326.6749797239493,550579.0,50450.0,6.630575213128825,84000036.0,USA,3265.394600862048,22.55343308403109,2020-04-16,,,9237.0,3215.0
331,New York,US,2020-04-17 23:30:52,42.1657,-74.9481,230597,17131,23887.0,213466.0,36.0,1367.6333437617227,550579.0,52424.0,7.428977827118306,84000036.0,USA,3265.394600862048,22.73403383391805,2020-04-17,,,6906.0,2299.0
390,New York,US,2020-04-18 22:32:47,42.1657,-74.9481,241712,17671,23887.0,224041.0,36.0,1433.5546029971488,596532.0,54339.0,7.3107665320712245,84000036.0,USA,3537.9343782480605,22.480886344078908,2020-04-18,,,11115.0,540.0
449,New York,US,2020-04-19 23:41:01,42.1657,-74.9481,247815,18298,23887.0,229517.0,36.0,1469.750504491868,617555.0,55723.0,7.383733833706597,84000036.0,USA,3662.6183758104858,22.48572523858524,2020-04-19,,,6103.0,627.0
508,New York,US,2020-04-20 23:36:47,42.1657,-74.9481,253060,18611,23887.0,234449.0,36.0,1500.8577473789405,633861.0,57103.0,7.354382359914645,84000036.0,USA,3759.3266127059296,22.56500434679523,2020-04-20,,,5245.0,313.0
567,New York,US,2020-04-21 23:40:34,42.1657,-74.9481,258361,19104,23887.0,239257.0,36.0,1532.2971171681436,649325.0,57103.0,7.394304867994782,84000036.0,USA,3851.041084394336,22.10202004172457,2020-04-21,,,5301.0,493.0
626,New York,US,2020-04-22 23:40:26,42.1657,-74.9481,263292,19413,23887.0,243879.0,36.0,1561.5420770682683,669982.0,57103.0,7.373182626133722,84000036.0,USA,3973.5543954178343,21.688087750482353,2020-04-22,,,4931.0,309.0
685,New York,US,2020-04-24 03:33:00,42.1657,-74.9481,263460,20973,23887.0,242487.0,36.0,1562.5384577746606,695920.0,57103.0,7.960601229788202,84000036.0,USA,4127.388459479776,21.67425795187125,2020-04-23,,,168.0,1560.0
744,New York,US,2020-04-25 06:32:46,42.1657,-74.9481,271590,21411,23887.0,250179.0,36.0,1610.7561669590075,730656.0,57103.0,7.883574505688722,84000036.0,USA,4333.402032201482,21.02544276298833,2020-04-24,,,8130.0,438.0
803,New York,US,2020-04-26 02:32:45,42.1657,-74.9481,282143,22009,23887.0,260134.0,36.0,1673.3442954980496,777568.0,57103.0,7.800654278149732,84000036.0,USA,4611.629482786486,20.239027727074564,2020-04-25,,,10553.0,598.0
862,New York,US,2020-04-27 02:32:46,42.1657,-74.9481,288045,22269,23887.0,265776.0,36.0,1708.3480986476209,805350.0,57103.0,7.73108368484091,84000036.0,USA,4776.400011268592,19.824333003523755,2020-04-26,,,5902.0,260.0
921,New York,US,2020-04-28 02:32:46,42.1657,-74.9481,291996,22668,23887.0,269328.0,36.0,1731.7808377604565,826095.0,57103.0,7.763120042740311,84000036.0,USA,4899.435235995439,19.55608980944945,2020-04-27,,,3951.0,399.0
980,New York,US,2020-04-29 02:32:33,42.1657,-74.9481,295106,22912,51630.0,272194.0,36.0,1750.2257425037922,844994.0,64275.0,7.763989888379091,84000036.0,USA,5011.5221346270455,21.780309448130502,2020-04-28,,,3110.0,244.0
1039,New York,US,2020-04-30 02:32:31,42.1657,-74.9481,299691,23477,53238.0,276214.0,36.0,1777.4186326157517,872481.0,65397.0,7.833735414143233,84000036.0,USA,5174.543066035428,21.82147612040401,2020-04-29,,,4585.0,565.0
1098,New York,US,2020-05-01 02:32:32,42.1657,-74.9481,304372,23587,54771.0,226014.0,36.0,1805.1808831313635,900636.0,66369.0,7.749398762041188,84000036.0,USA,5341.525796919226,21.805225184971018,2020-04-30,,,4681.0,110.0
1156,New York,US,2020-05-02 02:32:31,42.1657,-74.9481,308314,24039,56187.0,228088.0,36.0,1828.5602447063568,927438.0,67180.0,7.796921320471987,84000036.0,USA,5500.484104614045,21.789474367041393,2020-05-01,,,3942.0,452.0
1214,New York,US,2020-05-03 02:32:33,42.1657,-74.9481,312977,24198,57540.0,231239.0,36.0,1856.215740146284,959071.0,67890.0,7.731558549030759,84000036.0,USA,5688.09428845518,21.69168980468213,2020-05-02,,,4663.0,159.0
1272,New York,US,2020-05-04 02:32:32,42.1657,-74.9481,316415,24708,58950.0,232757.0,36.0,1876.6059596020998,985911.0,68736.0,7.8087322029613,84000036.0,USA,5847.277967976443,21.723369625333813,2020-05-03,,,3438.0,510.0
1330,New York,US,2020-05-05 02:32:38,42.1657,-74.9481,318953,24999,58950.0,235004.0,36.0,1891.6584252736714,1007310.0,69331.0,7.837831906268321,84000036.0,USA,5974.191960453175,21.73705843807709,2020-05-04,,,2538.0,291.0
1388,New York,US,2020-05-06 02:32:35,42.1657,-74.9481,321192,25124,58950.0,237118.0,36.0,1904.9375705213647,1028899.0,69867.0,7.822112630451567,84000036.0,USA,6102.232812062138,21.752409773593364,2020-05-05,,,2239.0,125.0
1446,New York,US,2020-05-07 02:32:32,42.1657,-74.9481,323978,25623,54597.0,243758.0,36.0,1921.4608839023724,1028899.0,70539.0,7.908870355394503,84000036.0,USA,6102.232812062138,21.772774694578022,2020-05-06,,,2786.0,499.0
1504,New York,US,2020-05-08 02:32:36,42.1657,-74.9481,327469,26144,55547.0,245778.0,36.0,1942.165437747705,1089916.0,71152.0,7.983656468245848,84000036.0,USA,6464.1147261213355,21.727858209479365,2020-05-07,,,3491.0,521.0
1562,New York,US,2020-05-09 02:32:39,42.1657,-74.9481,330407,26243,56378.0,247786.0,36.0,1959.5902384344959,1121543.0,71679.0,7.942628334145462,84000036.0,USA,6651.689324937243,21.694152968914093,2020-05-08,,,2938.0,99.0
1620,New York,US,2020-05-10 02:32:34,42.1657,-74.9481,333122,26612,57180.0,249330.0,36.0,1975.6924623503014,1153768.0,72255.0,7.988664813491753,84000036.0,USA,6842.810564600905,21.690251619526784,2020-05-09,,,2715.0,369.0
1678,New York,US,2020-05-11 02:32:34,42.1657,-74.9481,335395,26641,58006.0,250748.0,36.0,1989.1732560742896,1182998.0,72715.0,7.943171484369175,84000036.0,USA,7016.168945838109,21.680406684655406,2020-05-10,,,2273.0,29.0
1736,New York,US,2020-05-12 03:32:31,42.1657,-74.9481,337055,26988,58363.0,251704.0,36.0,1999.0184463874527,1204651.0,73143.0,8.007001824628029,84000036.0,USA,7144.589371049507,21.70061265965495,2020-05-11,,,1660.0,347.0
1794,New York,US,2020-05-13 03:32:30,42.1657,-74.9481,338485,27284,58679.0,252522.0,36.0,2007.499544066864,1225113.0,73143.0,8.060623070446253,84000036.0,USA,7265.946168753086,21.608933926171023,2020-05-12,,,1430.0,296.0
1852,New York,US,2020-05-14 03:32:32,42.1657,-74.9481,340661,27477,59193.0,253991.0,36.0,2020.4050465496607,1258907.0,73963.0,8.065789744056406,84000036.0,USA,7466.372892513949,21.71161359826925,2020-05-13,,,2176.0,193.0
1910,New York,US,2020-05-15 02:33:07,42.1657,-74.9481,343051,27641,59758.0,255652.0,36.0,1763.4354964625754,1298757.0,74433.0,8.057402543645114,84000036.0,USA,6676.191572329611,21.697356952756294,2020-05-14,,,2390.0,164.0
1968,New York,US,2020-05-16 02:32:24,42.1657,-74.9481,345813,27878,60302.0,257633.0,36.0,1777.6334111785495,1338048.0,74751.0,8.061582415929998,84000036.0,USA,6878.1648768572495,21.61601790563108,2020-05-15,,,2762.0,237.0
2026,New York,US,2020-05-17 02:32:37,42.1657,-74.9481,348232,28049,60796.0,259387.0,36.0,1790.0681525608602,1378717.0,75163.0,8.054687679478048,84000036.0,USA,7087.221717401765,21.58417376921133,2020-05-16,,,2419.0,171.0
2084,New York,US,2020-05-18 02:32:26,42.1657,-74.9481,350121,28232,61381.0,260508.0,36.0,1799.7784570136025,1413396.0,75525.0,8.063498047817754,84000036.0,USA,7265.487280195127,21.571113986307587,2020-05-17,,,1889.0,183.0
2142,New York,US,2020-05-19 02:32:23,42.1657,-74.9481,351371,28339,61681.0,261351.0,36.0,1806.2040158097532,1439557.0,75870.0,8.065264350216722,84000036.0,USA,7399.9665151280005,21.59256170827985,2020-05-18,,,1250.0,107.0
2200,New York,US,2020-05-20 02:32:25,42.1657,-74.9481,352845,28558,61886.0,262401.0,36.0,1813.7810347421741,1467739.0,76168.0,8.093638849919937,84000036.0,USA,7544.834593522492,21.586815740622654,2020-05-19,,,1474.0,219.0
2258,New York,US,2020-05-21 02:32:54,42.1657,-74.9481,354370,28636,61886.0,263848.0,36.0,1821.6202164734773,1505836.0,76410.0,8.080819482461834,84000036.0,USA,7740.670204288048,21.562208990603047,2020-05-20,,,1525.0,78.0
2316,New York,US,2020-05-22 02:36:57,42.1657,-74.9481,356458,28743,62826.0,264889.0,36.0,1832.3534698865674,1555055.0,76608.0,8.063502572533089,84000036.0,USA,7993.677866998232,21.491452008371247,2020-05-21,,,2088.0,107.0
2374,New York,US,2020-05-23 02:32:47,42.1657,-74.9481,358154,28853,63292.0,266009.0,36.0,1841.0716680611845,1600793.0,76843.0,8.056031762872955,84000036.0,USA,8228.791633572897,21.455295766625532,2020-05-22,,,1696.0,110.0
2432,New York,US,2020-05-24 02:32:48,42.1657,-74.9481,359926,29031,63292.0,267603.0,36.0,1850.1805402106072,1652061.0,77034.0,8.065824641731911,84000036.0,USA,8492.332072261732,21.40273278396115,2020-05-23,,,1772.0,178.0
2490,New York,US,2020-05-25 02:32:50,42.1657,-74.9481,361515,29141,64080.0,268294.0,36.0,1858.3487105522736,1699826.0,77295.0,8.060799690192663,84000036.0,USA,8737.865524980234,21.380855566159077,2020-05-24,,,1589.0,110.0
2548,New York,US,2020-05-26 02:32:41,42.1657,-74.9481,362764,29229,64280.0,269255.0,36.0,1864.7691289013874,1739449.0,77525.0,8.057304473431762,84000036.0,USA,8941.54545792413,21.370643172971963,2020-05-25,,,1249.0,88.0
2606,New York,US,2020-05-27 02:32:37,42.1657,-74.9481,363836,29302,64443.0,270091.0,36.0,1870.279688124966,1774128.0,77637.0,8.053628557921702,84000036.0,USA,9119.811020717492,21.338460185358237,2020-05-26,,,1072.0,73.0
2664,New York,US,2020-05-28 02:32:37,42.1657,-74.9481,364965,29484,64632.0,270849.0,36.0,1876.0832528296492,1811544.0,77838.0,8.0785828778102,84000036.0,USA,9312.145987050906,21.32752455714932,2020-05-27,,,1129.0,182.0
2722,New York,US,2020-05-29 02:32:58,42.1657,-74.9481,366733,29529,64954.0,272250.0,36.0,1885.171563190924,1876789.0,78043.0,8.05190697319303,84000036.0,USA,9647.534453974775,21.280604690605973,2020-05-28,,,1768.0,45.0
2780,New York,US,2020-05-30 02:32:55,42.1657,-74.9481,368284,29646,65289.0,273349.0,36.0,1893.144396545188,1944130.0,89194.0,8.049765941501667,84000036.0,USA,9993.697297888033,24.21880939709572,2020-05-29,,,1551.0,117.0
2838,New York,US,2020-05-31 02:32:52,42.1657,-74.9481,369660,29710,65609.0,274341.0,36.0,1900.2176516679901,2005381.0,89400.0,8.03711518692853,84000036.0,USA,10308.554819346442,24.18438565167992,2020-05-30,,,1376.0,64.0
2896,New York,US,2020-06-01 02:32:54,42.1657,-74.9481,370770,29784,65934.0,275052.0,36.0,1905.923547878972,2063825.0,89590.0,8.033012379642367,84000036.0,USA,10608.983105972218,24.16322787712059,2020-05-31,,,1110.0,74.0
2954,New York,US,2020-06-02 02:33:16,42.1657,-74.9481,371711,29917,66110.0,275684.0,36.0,1910.7607085407142,2113777.0,89703.0,8.04845700019639,84000036.0,USA,10865.758716360464,24.132457742708716,2020-06-01,,,941.0,133.0
3012,New York,US,2020-06-03 02:33:21,42.1657,-74.9481,373040,29968,66262.0,276810.0,36.0,1917.592362652781,2167831.0,89861.0,8.033454857387946,84000036.0,USA,11143.62044049416,24.08883765815998,2020-06-02,,,1329.0,51.0
3070,New York,US,2020-06-04 02:33:23,42.1657,-74.9481,374085,30019,66502.0,277564.0,36.0,1922.964129806363,2229473.0,89995.0,8.024646804870551,84000036.0,USA,11460.487876744006,24.057366641271372,2020-06-03,,,1045.0,51.0
3128,New York,US,2020-06-05 02:33:15,42.1657,-74.9481,375133,30174,66756.0,278203.0,36.0,1928.3513183010557,2293032.0,89995.0,8.043547221918626,84000036.0,USA,11787.209549963627,23.990158157240227,2020-06-04,,,1048.0,155.0
3186,New York,US,2020-06-06 02:33:09,42.1657,-74.9481,376208,30236,66992.0,278980.0,36.0,1933.877298865745,2359512.0,89995.0,8.037043337728065,84000036.0,USA,12128.946468978096,23.921607196019224,2020-06-05,,,1075.0,62.0
3244,New York,US,2020-06-07 03:53:50,42.1657,-74.9481,377316,30280,67261.0,279775.0,36.0,1939.572914182653,2437407.0,89995.0,8.025103626668363,84000036.0,USA,12529.361590919008,23.851360663210677,2020-06-06,,,1108.0,44.0
3302,New York,US,2020-06-08 03:33:42,42.1657,-74.9481,378097,30374,67544.0,280179.0,36.0,1943.5876033184875,2497842.0,89995.0,8.033388257510639,84000036.0,USA,12840.024507595293,23.80209311367189,2020-06-07,,,781.0,94.0
3360,New York,US,2020-06-09 03:33:19,42.1657,-74.9481,378799,30417,67687.0,280695.0,36.0,1947.1961971384055,2555896.0,89995.0,8.02985224353813,84000036.0,USA,13138.448019876667,23.757982465634807,2020-06-08,,,702.0,43.0
3418,New York,US,2020-06-10 04:07:14,42.1657,-74.9481,379482,30458,67808.0,281216.0,36.0,1950.7071224646224,2605869.0,89995.0,8.026204141434903,84000036.0,USA,13395.331579652693,23.715222329385853,2020-06-09,,,683.0,41.0
3476,New York,US,2020-06-11 03:33:54,42.1657,-74.9481,380156,30542,68019.0,281595.0,36.0,1954.1717837675067,2668166.0,89995.0,8.03407022380286,84000036.0,USA,13715.566008711721,23.67317627500289,2020-06-10,,,674.0,84.0
3534,New York,US,2020-06-12 05:10:05,42.1657,-74.9481,380892,30580,68211.0,282101.0,36.0,1957.95515278668,2729005.0,89995.0,8.02852252081955,84000036.0,USA,14028.30566599092,23.627432448043013,2020-06-11,,,736.0,38.0
3592,New York,US,2020-06-13 03:33:25,42.1657,-74.9481,381714,30758,68399.0,282557.0,36.0,1962.1806002510286,2801400.0,89995.0,8.057865312773437,84000036.0,USA,14400.448329228771,23.576552078257546,2020-06-12,,,822.0,178.0
3650,New York,US,2020-06-14 03:33:28,42.1657,-74.9481,382630,30795,68584.0,283251.0,36.0,1966.8892497368481,2872240.0,89995.0,8.048245040901131,84000036.0,USA,14764.597597324211,23.520110812011605,2020-06-13,,,916.0,37.0
3708,New York,US,2020-06-15 03:33:25,42.1657,-74.9481,383324,30825,68761.0,283738.0,36.0,1970.4567199804706,2934599.0,89995.0,8.041500140872996,84000036.0,USA,15085.15073409953,23.477528148511443,2020-06-14,,,694.0,30.0
3766,New York,US,2020-06-16 04:33:22,42.1657,-74.9481,383944,30856,68851.0,284237.0,36.0,1973.6437971433609,2991210.0,89995.0,8.036588669180922,84000036.0,USA,15376.15658130663,23.439616194028297,2020-06-15,,,620.0,31.0
3824,New York,US,2020-06-17 04:33:33,42.1657,-74.9481,384575,30909,68938.0,284728.0,36.0,1976.8874192236576,3051778.0,89995.0,8.037183904309952,84000036.0,USA,15687.503177438823,23.40115712149776,2020-06-16,,,631.0,53.0
3882,New York,US,2020-06-18 04:33:30,42.1657,-74.9481,385142,30939,69085.0,285118.0,36.0,1979.802052693592,3111119.0,89995.0,8.033141023310883,84000036.0,USA,15992.542445056717,23.3667063057262,2020-06-17,,,567.0,30.0
3940,New York,US,2020-06-19 04:33:29,42.1657,-74.9481,385760,30974,69243.0,285543.0,36.0,1982.9788489624084,3179660.0,89995.0,8.029344670261302,84000036.0,USA,16344.873825414275,23.329272086271253,2020-06-18,,,618.0,35.0
3998,New York,US,2020-06-20 04:33:32,42.1657,-74.9481,386556,31015,69377.0,286164.0,36.0,1987.070644803797,3258963.0,89995.0,8.02341704694792,84000036.0,USA,16752.526696783174,23.28123221473732,2020-06-19,,,796.0,41.0
4056,New York,US,2020-06-21 04:33:37,42.1657,-74.9481,387272,31083,69506.0,286683.0,36.0,1990.751204882232,3327793.0,89995.0,8.026141833130204,84000036.0,USA,17106.343666334404,23.23818917969799,2020-06-20,,,716.0,68.0
4114,New York,US,2020-06-22 04:33:33,42.1657,-74.9481,387936,31125,69506.0,287305.0,36.0,1994.1644617147474,3395319.0,89995.0,8.023230635981193,84000036.0,USA,17453.457492949492,23.198414171409716,2020-06-21,,,664.0,42.0
4172,New York,US,2020-06-23 04:33:35,42.1657,-74.9481,388488,31176,69710.0,287602.0,36.0,1997.0019884791272,3452099.0,89995.0,8.024958299870269,84000036.0,USA,17745.33207570583,23.16545169992381,2020-06-22,,,552.0,51.0
4230,New York,US,2020-06-24 04:33:41,42.1657,-74.9481,389085,31232,69710.0,288143.0,36.0,2000.0708353601688,3500808.0,89995.0,8.02703779379827,84000036.0,USA,17995.718110427188,23.12990734672373,2020-06-23,,,597.0,56.0
4288,New York,US,2020-06-25 05:27:08,42.1657,-74.9481,389666,31257,69710.0,288699.0,36.0,2003.0574350886193,3551952.0,89995.0,8.021485066698148,84000036.0,USA,18258.62113368344,23.09542018035959,2020-06-24,,,581.0,25.0
4346,New York,US,2020-06-26 04:33:54,42.1657,-74.9481,390415,31301,70010.0,289104.0,36.0,2006.9076299192732,3619594.0,89995.0,8.017366136034731,84000036.0,USA,18606.33125215481,23.05111227796063,2020-06-25,,,749.0,44.0
4404,New York,US,2020-06-27 04:33:48,42.1657,-74.9481,391220,31342,70010.0,289868.0,36.0,2011.0456897839936,3681317.0,89995.0,8.011349113031029,84000036.0,USA,18923.615064614653,23.00368079341547,2020-06-26,,,805.0,41.0
4462,New York,US,2020-06-28 04:34:18,42.1657,-74.9481,391923,31368,70010.0,290545.0,36.0,2014.6594240509492,3754579.0,89995.0,8.003612954585467,84000036.0,USA,19300.21449543351,22.962418638354983,2020-06-27,,,703.0,26.0
4520,New York,US,2020-06-29 04:33:57,42.1657,-74.9481,392539,31397,70010.0,291132.0,36.0,2017.8259394256922,3816485.0,89995.0,7.99844091924624,84000036.0,USA,19618.439009701102,22.92638438473629,2020-06-28,,,616.0,29.0
4578,New York,US,2020-06-30 04:34:02,42.1657,-74.9481,393403,31403,70435.0,291565.0,36.0,2021.7583814089357,3862913.0,89995.0,7.9844090067733875,84000036.0,USA,19857.09968473124,22.881791184427318,2020-06-29,,,864.0,6.0
4636,New York,US,2020-07-01 04:34:05,42.1657,-74.9481,393454,32032,70487.0,290935.0,36.0,2022.529448464474,3914938.0,89995.0,8.141231249396371,84000036.0,USA,20124.531441827025,22.873067753790785,2020-06-30,,,51.0,629.0
4694,New York,US,2020-07-02 04:33:59,42.1657,-74.9481,394079,32043,70590.0,291446.0,36.0,2025.742227862549,3971648.0,89995.0,8.131110767130448,84000036.0,USA,20416.046193290782,22.836791607774078,2020-07-01,,,625.0,11.0
4752,New York,US,2020-07-03 04:34:05,42.1657,-74.9481,394954,32064,70698.0,292192.0,36.0,2030.2401190198543,4041593.0,89995.0,8.11841378996035,84000036.0,USA,20775.594761288183,22.78619788633613,2020-07-02,,,875.0,21.0
4810,New York,US,2020-07-04 04:34:04,42.1657,-74.9481,395872,32137,70794.0,292941.0,36.0,2034.9590493997475,4107985.0,89995.0,8.118028049470537,84000036.0,USA,21116.879320963395,22.73335825721445,2020-07-03,,,918.0,73.0
4868,New York,US,2020-07-05 04:34:00,42.1657,-74.9481,396598,32157,70877.0,293564.0,36.0,2038.691013948552,4170388.0,89995.0,8.108210328846843,84000036.0,USA,21437.658637408334,22.691743276567202,2020-07-04,,,726.0,20.0
4926,New York,US,2020-07-06 04:34:10,42.1657,-74.9481,397131,32206,70968.0,293957.0,36.0,2041.4308722192307,4233803.0,89995.0,8.109666583570661,84000036.0,USA,21763.640086254643,22.661288088817038,2020-07-05,,,533.0,49.0
4984,New York,US,2020-07-07 04:34:13,42.1657,-74.9481,397649,32219,71040.0,294390.0,36.0,2044.0936237843548,4288131.0,89995.0,8.102371689605658,84000036.0,USA,22042.91029287645,22.631768217699534,2020-07-06,,,518.0,13.0
5042,New York,US,2020-07-08 05:34:00,42.1657,-74.9481,398237,32243,71091.0,294903.0,36.0,2047.1162066420638,4344867.0,89995.0,8.096435037427462,84000036.0,USA,22334.55869596317,22.59835223748672,2020-07-07,,,588.0,24.0
5100,New York,US,2020-07-09 04:34:36,42.1657,-74.9481,398929,32251,71185.0,295493.0,36.0,2050.673395991613,4402452.0,89995.0,8.084395970210238,84000036.0,USA,22630.571338584232,22.55915212982761,2020-07-08,,,692.0,8.0
5158,New York,US,2020-07-10 04:34:42,42.1657,-74.9481,399513,32283,71279.0,295951.0,36.0,2053.675417061175,4468016.0,89995.0,8.080588116031269,84000036.0,USA,22967.59960811288,22.52617561881591,2020-07-09,,,584.0,32.0
5216,New York,US,2020-07-11 04:34:39,42.1657,-74.9481,400299,32331,71371.0,296597.0,36.0,2057.715808432194,4541574.0,89995.0,8.076712657288677,84000036.0,USA,23345.720611254666,22.48194474630214,2020-07-10,,,786.0,48.0
