,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,Total_Test_Results,Case_Fatality_Ratio,Cum_Confirmerd,Cum_Deaths,Cum_Recovered,Interpolated_Recovered
41,Pennsylvania,US,2020-04-12 23:18:15,40.5908,-77.2098,22938,557,,22381.0,42.0,182.2284446,129733.0,2097.0,2.428284942,84000042.0,USA,992.175013,9.142035051,2020-04-12,,,,,,
102,Pennsylvania,US,2020-04-13 23:07:54,40.5908,-77.2098,24292,589,,23703.0,42.0,192.985150264584,134868.0,2243.0,2.4246665568911574,84000042.0,USA,1031.1184185386498,9.233492507821506,2020-04-13,,,1354.0,32.0,,
161,Pennsylvania,US,2020-04-14 23:33:31,40.5908,-77.2098,25465,691,,24774.0,42.0,202.3039211,139078.0,2317.0,2.713528372,84000042.0,USA,1061.616936,9.098763007999999,2020-04-14,,,1173.0,102.0,,
220,Pennsylvania,US,2020-04-15 22:56:51,40.5908,-77.2098,26753,779,,25974.0,42.0,212.53629693019985,143470.0,2395.0,2.9118229731245093,84000042.0,USA,1093.0211145234036,8.952267035472659,2020-04-15,,,1288.0,88.0,,
279,Pennsylvania,US,2020-04-16 23:30:51,40.5908,-77.2098,28258,841,,27417.0,42.0,224.49260563875407,147831.0,2512.0,2.976148347370656,84000042.0,USA,1123.8930186040957,8.889518012598204,2020-04-16,,,1505.0,62.0,,
338,Pennsylvania,US,2020-04-17 23:30:52,40.5908,-77.2098,29888,921,,28967.0,42.0,237.44196324336758,154082.0,2603.0,3.081504282655246,84000042.0,USA,1170.7887596716012,8.709180942184155,2020-04-17,,,1630.0,80.0,,
397,Pennsylvania,US,2020-04-18 22:32:47,40.5908,-77.2098,31652,1042,,30610.0,42.0,251.45586926455672,161231.0,2613.0,3.292051055225578,84000042.0,USA,1223.1581862541855,8.255402502211549,2020-04-18,,,1764.0,121.0,,
456,Pennsylvania,US,2020-04-19 23:41:01,40.5908,-77.2098,32902,1276,,31626.0,42.0,261.38635822514993,166548.0,2634.0,3.8781836970396935,84000042.0,USA,1261.9983146768575,8.005592365205763,2020-04-19,,,1250.0,234.0,,
515,Pennsylvania,US,2020-04-20 23:36:47,40.5908,-77.2098,33914,1348,,32566.0,42.0,269.4260820876462,170878.0,2701.0,3.974759686265259,84000042.0,USA,1294.5544296852665,7.964262546440997,2020-04-20,,,1012.0,72.0,,
574,Pennsylvania,US,2020-04-21 23:40:34,40.5908,-77.2098,35249,1614,,33635.0,42.0,280.0318442975597,174946.0,2743.0,4.5788533008028605,84000042.0,USA,1325.5296108511486,7.781781043433857,2020-04-21,,,1335.0,266.0,,
633,Pennsylvania,US,2020-04-22 23:40:26,40.5908,-77.2098,36082,1673,,34409.0,42.0,286.649522140899,180769.0,2764.0,4.636660938972341,84000042.0,USA,1361.009261809556,7.660329250041572,2020-04-22,,,833.0,59.0,,
692,Pennsylvania,US,2020-04-24 03:33:00,40.5908,-77.2098,38379,1724,,36655.0,42.0,304.89778865488506,189024.0,2750.0,4.4920399176633055,84000042.0,USA,1419.7262569357517,7.165376898824878,2020-04-23,,,2297.0,51.0,,
751,Pennsylvania,US,2020-04-25 06:32:46,40.5908,-77.2098,40208,1747,,38461.0,42.0,319.4280801020251,196947.0,2746.0,4.3449064862713875,84000042.0,USA,1478.7928052733596,6.829486669319539,2020-04-24,,,1829.0,23.0,,
810,Pennsylvania,US,2020-04-26 02:32:45,40.5908,-77.2098,41153,1793,,39360.0,42.0,326.9355297562335,204238.0,2748.0,4.356912011274998,84000042.0,USA,1532.751110089639,6.677520472383544,2020-04-25,,,945.0,46.0,,
869,Pennsylvania,US,2020-04-27 02:32:46,40.5908,-77.2098,42616,1816,,40800.0,42.0,338.55817403571183,210844.0,2736.0,4.261310305988361,84000042.0,USA,1577.700475320868,6.420123897127839,2020-04-26,,,1463.0,23.0,,
928,Pennsylvania,US,2020-04-28 02:32:46,40.5908,-77.2098,43558,1886,,41672.0,42.0,346.0417905164148,216298.0,2800.0,4.329859038523348,84000042.0,USA,1616.0639402734314,6.42821066164654,2020-04-27,,,942.0,70.0,,
987,Pennsylvania,US,2020-04-29 02:32:33,40.5908,-77.2098,45137,2046,,43091.0,42.0,358.58598417143617,222866.0,,4.532866606110288,84000042.0,USA,1661.0768606340084,,2020-04-28,,,1579.0,160.0,,
1046,Pennsylvania,US,2020-04-30 02:32:31,40.5908,-77.2098,46327,2373,,43954.0,42.0,368.03980966192086,229202.0,,5.122282901979407,84000042.0,USA,1707.1146074553185,,2020-04-29,,,1190.0,327.0,,
1105,Pennsylvania,US,2020-05-01 02:32:32,40.5908,-77.2098,47971,2475,0.0,45496.0,42.0,381.10038874289313,236918.0,,5.15936711763357,84000042.0,USA,1758.6101510093704,,2020-04-30,,,1644.0,102.0,,0.0
1163,Pennsylvania,US,2020-05-02 02:32:31,40.5908,-77.2098,49579,2635,0.0,46944.0,42.0,393.87496974180016,243945.0,,5.314750196655842,84000042.0,USA,1806.9358824872013,,2020-05-01,,,1608.0,160.0,0.0,0.0
1221,Pennsylvania,US,2020-05-03 02:32:33,40.5908,-77.2098,50494,2695,0.0,47799.0,42.0,401.14408766095437,252932.0,,5.3372677941933695,84000042.0,USA,1869.919015670868,,2020-05-02,,,915.0,60.0,0.0,0.0
1279,Pennsylvania,US,2020-05-04 02:32:32,40.5908,-77.2098,51225,2720,0.0,48505.0,42.0,406.95143760510933,258986.0,,5.309907271839922,84000042.0,USA,1911.7462351728861,,2020-05-03,,,731.0,25.0,0.0,0.0
1337,Pennsylvania,US,2020-05-05 02:32:38,40.5908,-77.2098,52816,2838,0.0,49978.0,42.0,419.5909639541523,264726.0,,5.373371705543773,84000042.0,USA,1951.0630270656668,,2020-05-04,,,1591.0,118.0,0.0,0.0
1395,Pennsylvania,US,2020-05-06 02:32:35,40.5908,-77.2098,53864,3179,,50685.0,42.0,427.9166858987136,271071.0,,5.9019010842120885,84000042.0,USA,1993.1047451292345,,2020-05-05,,,1048.0,341.0,2098.1666666666665,2098.1666666666665
1453,Pennsylvania,US,2020-05-07 02:32:32,40.5908,-77.2098,54800,3345,,51455.0,42.0,435.35263603240577,277573.0,,6.104014598540147,84000042.0,USA,2036.4652321267686,,2020-05-06,,,936.0,166.0,2098.1666666666665,4196.333333333333
1511,Pennsylvania,US,2020-05-08 02:32:36,40.5908,-77.2098,55956,3589,,52367.0,42.0,444.5363522231624,285820.0,,6.4139681178068475,84000042.0,USA,2087.6906663810923,,2020-05-07,,,1156.0,244.0,2098.166666666667,6294.5
1569,Pennsylvania,US,2020-05-09 02:32:39,40.5908,-77.2098,57371,3715,,53656.0,42.0,455.7776657265539,294860.0,,6.475396977567064,84000042.0,USA,2149.4265301513087,,2020-05-08,,,1415.0,126.0,2098.166666666666,8392.666666666666
1627,Pennsylvania,US,2020-05-10 02:32:34,40.5908,-77.2098,58560,3779,,54781.0,42.0,465.2235468258701,302677.0,,6.453210382513661,84000042.0,USA,2201.44640352248,,2020-05-09,,,1189.0,64.0,2098.166666666666,10490.833333333332
1685,Pennsylvania,US,2020-05-11 02:32:34,40.5908,-77.2098,59939,3806,,56133.0,42.0,476.1788622471966,312051.0,,6.349788952101302,84000042.0,USA,2259.2497936643003,,2020-05-10,,,1379.0,27.0,2098.166666666668,12589.0
1743,Pennsylvania,US,2020-05-12 03:32:31,40.5908,-77.2098,60459,3832,,56627.0,42.0,480.3099456548034,317433.0,,6.338179592781884,84000042.0,USA,2294.8009441432237,,2020-05-11,,,520.0,26.0,2098.166666666666,14687.166666666666
1801,Pennsylvania,US,2020-05-13 03:32:30,40.5908,-77.2098,61310,3914,,57396.0,42.0,487.0706225391752,326127.0,,6.3839504159191,84000042.0,USA,2351.3808980451,,2020-05-12,,,851.0,82.0,2098.166666666666,16785.333333333332
1859,Pennsylvania,US,2020-05-14 03:32:32,40.5908,-77.2098,62101,4094,,58007.0,42.0,493.35463595343856,334131.0,,6.592486433390768,84000042.0,USA,2406.109808804721,,2020-05-13,,,791.0,180.0,2098.166666666668,18883.5
1917,Pennsylvania,US,2020-05-15 02:33:07,40.5908,-77.2098,63105,4288,,58817.0,42.0,492.93121561032433,344206.0,,6.795024166072419,84000042.0,USA,2430.833208808413,,2020-05-14,,,1004.0,194.0,2098.1666666666642,20981.666666666664
1975,Pennsylvania,US,2020-05-16 02:32:24,40.5908,-77.2098,64136,4422,,59714.0,42.0,500.98465168185976,354816.0,,6.894723712111762,84000042.0,USA,2498.2992877122447,,2020-05-15,,,1031.0,134.0,2098.166666666668,23079.833333333332
2033,Pennsylvania,US,2020-05-17 02:32:37,40.5908,-77.2098,65185,4480,,60705.0,42.0,509.17869090498357,364493.0,,6.87274679757613,84000042.0,USA,2560.8208224518858,,2020-05-16,,,1049.0,58.0,2098.166666666668,25178.0
2091,Pennsylvania,US,2020-05-18 02:32:26,40.5908,-77.2098,65700,4495,,61205.0,42.0,513.2015032976516,370473.0,,6.841704718417048,84000042.0,USA,2600.4084209102193,,2020-05-17,,,515.0,15.0,2098.1666666666642,27276.166666666664
2149,Pennsylvania,US,2020-05-19 02:32:23,40.5908,-77.2098,66669,4515,,62154.0,42.0,520.7706396248269,379448.0,,6.772262970796023,84000042.0,USA,2660.594381076253,,2020-05-18,,,969.0,20.0,2098.166666666668,29374.333333333332
2207,Pennsylvania,US,2020-05-20 02:32:25,40.5908,-77.2098,67311,4628,,62683.0,42.0,525.7854853648132,390431.0,,6.875547830220915,84000042.0,USA,2731.606783914593,,2020-05-19,,,642.0,113.0,2098.1666666666642,31472.499999999996
2265,Pennsylvania,US,2020-05-21 02:32:54,40.5908,-77.2098,68126,4770,,63356.0,42.0,532.1516836172879,400481.0,,7.001732084666648,84000042.0,USA,2731.606783914593,,2020-05-20,,,815.0,142.0,2098.166666666668,33570.666666666664
2323,Pennsylvania,US,2020-05-22 02:36:57,40.5908,-77.2098,69252,4869,,64383.0,42.0,540.9471918777622,413149.0,,7.030843874545139,84000042.0,USA,2881.6303466594136,,2020-05-21,,,1126.0,99.0,2098.1666666666642,35668.83333333333
2381,Pennsylvania,US,2020-05-23 02:32:47,40.5908,-77.2098,70211,5010,37767.0,27434.0,42.0,548.438215342944,425816.0,,7.135634017461651,84000042.0,USA,2960.485280841907,,2020-05-22,,,959.0,141.0,2098.1666666666715,37767.0
2439,Pennsylvania,US,2020-05-24 02:32:48,40.5908,-77.2098,71009,5112,39519.0,26378.0,42.0,554.6716217300296,437273.0,,7.19908743962033,84000042.0,USA,3034.3097467120147,,2020-05-23,,,798.0,102.0,1752.0,39519.0
2497,Pennsylvania,US,2020-05-25 02:32:50,40.5908,-77.2098,71563,5136,40627.0,25800.0,42.0,558.9990742844725,446455.0,,7.176893087209871,84000042.0,USA,3094.0114071336884,,2020-05-24,,,554.0,24.0,1108.0,40627.0
2555,Pennsylvania,US,2020-05-26 02:32:41,40.5908,-77.2098,71925,5146,40911.0,25868.0,42.0,561.8267598886392,455092.0,,7.154675008689607,84000042.0,USA,3148.8388249669642,,2020-05-25,,,362.0,10.0,284.0,40911.0
2613,Pennsylvania,US,2020-05-27 02:32:37,40.5908,-77.2098,72778,5163,41868.0,25747.0,42.0,568.4897870166892,461534.0,,7.094176811673857,84000042.0,USA,3190.6916964231104,,2020-05-26,,,853.0,17.0,957.0,41868.0
2671,Pennsylvania,US,2020-05-28 02:32:37,40.5908,-77.2098,73557,5265,43038.0,25254.0,42.0,574.5747789659872,475121.0,,7.157714425547535,84000042.0,USA,3276.108111013062,,2020-05-27,,,779.0,102.0,1170.0,43038.0
2729,Pennsylvania,US,2020-05-29 02:32:58,40.5908,-77.2098,74220,5373,44826.0,24021.0,42.0,579.7536617161599,485597.0,,7.239288601455133,84000042.0,USA,3342.027555249423,,2020-05-28,,,663.0,108.0,1788.0,44826.0
2787,Pennsylvania,US,2020-05-30 02:32:55,40.5908,-77.2098,74984,5464,46370.0,23150.0,42.0,585.7214843724673,498040.0,,7.286887869412141,84000042.0,USA,3423.7570427532783,,2020-05-29,,,764.0,91.0,1544.0,46370.0
2845,Pennsylvania,US,2020-05-31 02:32:52,40.5908,-77.2098,75697,5537,47133.0,23027.0,42.0,591.2909314326079,510089.0,,7.314688825184617,84000042.0,USA,3497.675244057779,,2020-05-30,,,713.0,73.0,763.0,47133.0
2903,Pennsylvania,US,2020-06-01 02:32:54,40.5908,-77.2098,76129,5555,48190.0,22384.0,42.0,594.6654070707293,520104.0,,7.296825125773357,84000042.0,USA,3559.267235739697,,2020-05-31,,,432.0,18.0,1057.0,48190.0
2961,Pennsylvania,US,2020-06-02 02:33:16,40.5908,-77.2098,76646,5567,48428.0,22651.0,42.0,598.7038420357961,528521.0,,7.263262270699058,84000042.0,USA,3611.3841372617962,,2020-06-01,,,517.0,12.0,238.0,48428.0
3019,Pennsylvania,US,2020-06-03 02:33:21,40.5908,-77.2098,77225,5667,48838.0,22720.0,42.0,603.2265767452228,541752.0,,7.338297183554548,84000042.0,USA,3693.730716375401,,2020-06-02,,,579.0,100.0,410.0,48838.0
3077,Pennsylvania,US,2020-06-04 02:33:23,40.5908,-77.2098,77780,5742,49915.0,22123.0,42.0,607.5618405858653,553578.0,,7.382360503985599,84000042.0,USA,3713.4151575977758,,2020-06-03,,,555.0,75.0,1077.0,49915.0
3135,Pennsylvania,US,2020-06-05 02:33:15,40.5908,-77.2098,78335,5832,51019.0,21484.0,42.0,611.8971044265073,565696.0,,7.444947979830216,84000042.0,USA,3839.262789555592,,2020-06-04,,,555.0,90.0,1104.0,51019.0
3193,Pennsylvania,US,2020-06-06 02:33:09,40.5908,-77.2098,78815,5898,52069.0,20848.0,42.0,615.6465218021981,576018.0,,7.483347078601789,84000042.0,USA,3899.4409384354262,,2020-06-05,,,480.0,66.0,1050.0,52069.0
3251,Pennsylvania,US,2020-06-07 03:53:50,40.5908,-77.2098,79505,5931,52560.0,21014.0,42.0,621.0363092797534,591961.0,,7.4599081818753525,84000042.0,USA,3990.223706644335,,2020-06-06,,,690.0,33.0,491.0,52560.0
3309,Pennsylvania,US,2020-06-08 03:33:42,40.5908,-77.2098,79908,5943,53670.0,20295.0,42.0,624.1842576180935,602604.0,,7.4373028983330824,84000042.0,USA,4064.8761688515747,,2020-06-07,,,403.0,12.0,1110.0,53670.0
3367,Pennsylvania,US,2020-06-09 03:33:19,40.5908,-77.2098,80339,5953,53670.0,20716.0,42.0,627.5509219700157,612272.0,,7.409850757415452,84000042.0,USA,4123.968548949699,,2020-06-08,,,431.0,10.0,0.0,53670.0
3425,Pennsylvania,US,2020-06-10 04:07:14,40.5908,-77.2098,80870,6014,53670.0,21186.0,42.0,631.6987149418735,623359.0,,7.43662668480277,84000042.0,USA,4189.224033859114,,2020-06-09,,,531.0,61.0,0.0,53670.0
3483,Pennsylvania,US,2020-06-11 03:33:54,40.5908,-77.2098,81316,6062,54560.0,20694.0,42.0,635.182548586786,634939.0,,7.454867430763932,84000042.0,USA,4252.698545515076,,2020-06-10,,,446.0,48.0,890.0,54560.0
3541,Pennsylvania,US,2020-06-12 05:10:05,40.5908,-77.2098,81848,6113,55665.0,20070.0,42.0,639.3381528448432,648389.0,,7.468722510018573,84000042.0,USA,4330.3583529090665,,2020-06-11,,,532.0,51.0,1105.0,55665.0
3599,Pennsylvania,US,2020-06-13 03:33:25,40.5908,-77.2098,82481,6162,56939.0,19380.0,42.0,644.2826970090351,663676.0,,7.470811459608879,84000042.0,USA,4424.187522735725,,2020-06-12,,,633.0,49.0,1274.0,56939.0
3657,Pennsylvania,US,2020-06-14 03:33:28,40.5908,-77.2098,82944,6211,58061.0,18672.0,42.0,647.8993225193368,675374.0,,7.488184799382715,84000042.0,USA,4491.887940225539,,2020-06-13,,,463.0,49.0,1122.0,58061.0
3715,Pennsylvania,US,2020-06-15 03:33:25,40.5908,-77.2098,83203,6215,58310.0,18678.0,42.0,649.9224456449698,685891.0,,7.469682583560688,84000042.0,USA,4555.799883908665,,2020-06-14,,,259.0,4.0,249.0,58310.0
3773,Pennsylvania,US,2020-06-16 04:33:22,40.5908,-77.2098,83589,6243,58549.0,18797.0,42.0,652.9376021179207,698168.0,,7.468686071133763,84000042.0,USA,4632.32705480375,,2020-06-15,,,386.0,28.0,239.0,58549.0
3831,Pennsylvania,US,2020-06-17 04:33:33,40.5908,-77.2098,83978,6276,59612.0,18090.0,42.0,655.9761924494702,711551.0,,7.473385886779871,84000042.0,USA,4710.924216541664,,2020-06-16,,,389.0,33.0,1063.0,59612.0
3889,Pennsylvania,US,2020-06-18 04:33:30,40.5908,-77.2098,84289,6319,59863.0,18107.0,42.0,658.4055024574698,724338.0,,7.496826394903248,84000042.0,USA,4786.998332837186,,2020-06-17,,,311.0,43.0,251.0,59863.0
3947,Pennsylvania,US,2020-06-19 04:33:29,40.5908,-77.2098,84683,6361,60979.0,17343.0,42.0,661.4831492200157,738704.0,,7.511543048781927,84000042.0,USA,4874.7737558593435,,2020-06-18,,,394.0,42.0,1116.0,60979.0
4005,Pennsylvania,US,2020-06-20 04:33:32,40.5908,-77.2098,85199,6399,62186.0,16614.0,42.0,665.5137728988833,756024.0,,7.510651533468701,84000042.0,USA,4977.4921693808665,,2020-06-19,,,516.0,38.0,1207.0,62186.0
4063,Pennsylvania,US,2020-06-21 04:33:37,40.5908,-77.2098,85590,6419,62574.0,16597.0,42.0,668.5679858028311,770246.0,,7.499707909802548,84000042.0,USA,5059.580976049893,,2020-06-20,,,391.0,20.0,388.0,62574.0
4121,Pennsylvania,US,2020-06-22 04:33:33,40.5908,-77.2098,85935,6423,62932.0,16580.0,42.0,671.2628795416088,783464.0,,7.4742537964740805,84000042.0,USA,5137.8344411950375,,2020-06-21,,,345.0,4.0,358.0,62932.0
4179,Pennsylvania,US,2020-06-23 04:33:35,40.5908,-77.2098,86576,6426,64105.0,16045.0,42.0,676.2699139953955,796335.0,,7.4223803363518766,84000042.0,USA,5216.751865667124,,2020-06-22,,,641.0,3.0,1173.0,64105.0
4237,Pennsylvania,US,2020-06-24 04:33:41,40.5908,-77.2098,87208,6464,64502.0,16242.0,42.0,681.2066468733882,811695.0,,7.41216402164939,84000042.0,USA,5304.667891840871,,2020-06-23,,,632.0,38.0,397.0,64502.0
4295,Pennsylvania,US,2020-06-25 05:27:08,40.5908,-77.2098,87685,6518,64502.0,16665.0,42.0,684.9326303904808,828333.0,,7.433426469749673,84000042.0,USA,5400.785768523938,,2020-06-24,,,477.0,54.0,0.0,64502.0
4353,Pennsylvania,US,2020-06-26 04:33:54,40.5908,-77.2098,88141,6557,65340.0,16244.0,42.0,688.4945768973868,845713.0,,7.4392167095903154,84000042.0,USA,5505.402324591905,,2020-06-25,,,456.0,39.0,838.0,65340.0
4411,Pennsylvania,US,2020-06-27 04:33:48,40.5908,-77.2098,88860,6579,65808.0,16473.0,42.0,694.1108916747232,865517.0,,7.403781228899393,84000042.0,USA,5616.947491518701,,2020-06-26,,,719.0,22.0,468.0,65808.0
4469,Pennsylvania,US,2020-06-28 04:34:18,40.5908,-77.2098,89446,6603,65808.0,17035.0,42.0,698.6883053875456,882998.0,,7.382107640364017,84000042.0,USA,5616.947491518701,,2020-06-27,,,586.0,24.0,0.0,65808.0
4527,Pennsylvania,US,2020-06-29 04:33:57,40.5908,-77.2098,89863,6606,66686.0,16571.0,42.0,701.9456117326769,898189.0,,7.3511901449984975,84000042.0,USA,5803.645042969495,,2020-06-28,,,417.0,3.0,878.0,66686.0
4585,Pennsylvania,US,2020-06-30 04:34:02,40.5908,-77.2098,90467,6614,67070.0,16783.0,42.0,706.6636285970876,912000.0,,7.3109531652425765,84000042.0,USA,5881.031455346509,,2020-06-29,,,604.0,8.0,384.0,67070.0
4643,Pennsylvania,US,2020-07-01 04:34:05,40.5908,-77.2098,91139,6649,67552.0,16938.0,42.0,711.9128129230544,926219.0,,7.295449807436992,84000042.0,USA,5969.283366826828,,2020-06-30,,,672.0,35.0,482.0,67552.0
4701,Pennsylvania,US,2020-07-02 04:33:59,40.5908,-77.2098,91775,6684,68048.0,17043.0,42.0,716.8807909458444,943287.0,,7.283029147371288,84000042.0,USA,6067.838364804094,,2020-07-01,,,636.0,35.0,496.0,68048.0
4759,Pennsylvania,US,2020-07-03 04:34:05,40.5908,-77.2098,92612,6712,68697.0,17203.0,42.0,723.4188374947049,961731.0,,7.247440936379736,84000042.0,USA,6173.048578623212,,2020-07-02,,,837.0,28.0,649.0,68697.0
4817,Pennsylvania,US,2020-07-04 04:34:04,40.5908,-77.2098,93392,6746,69217.0,17429.0,42.0,729.5116407302022,979825.0,,7.223316772314545,84000042.0,USA,6281.398929494471,,2020-07-03,,,780.0,34.0,520.0,69217.0
4875,Pennsylvania,US,2020-07-05 04:34:00,40.5908,-77.2098,93922,6749,69712.0,17461.0,42.0,733.6516224158604,994754.0,,7.1857498775579725,84000042.0,USA,6364.815654817387,,2020-07-04,,,530.0,3.0,495.0,69712.0
4933,Pennsylvania,US,2020-07-06 04:34:10,40.5908,-77.2098,94403,6753,70086.0,17564.0,42.0,737.4088510777506,1007467.0,,7.153374363102867,84000042.0,USA,6441.967728608422,,2020-07-05,,,481.0,4.0,374.0,70086.0
4991,Pennsylvania,US,2020-07-07 04:34:13,40.5908,-77.2098,95100,6754,70437.0,17909.0,42.0,742.8533175587013,1018320.0,,7.101997896950579,84000042.0,USA,6509.3322607916625,,2020-07-06,,,697.0,1.0,351.0,70437.0
5049,Pennsylvania,US,2020-07-08 05:34:00,40.5908,-77.2098,95898,6787,70437.0,18674.0,42.0,749.0867239457867,1045027.0,,7.077311309933472,84000042.0,USA,6640.39002064445,,2020-07-07,,,798.0,33.0,0.0,70437.0
5107,Pennsylvania,US,2020-07-09 04:34:36,40.5908,-77.2098,96725,6812,70953.0,18960.0,42.0,755.5466576326538,1066111.0,,7.042646678728354,84000042.0,USA,6768.6825851826625,,2020-07-08,,,827.0,25.0,516.0,70953.0
5165,Pennsylvania,US,2020-07-10 04:34:42,40.5908,-77.2098,97542,6848,71507.0,19187.0,42.0,761.9284784575271,1085526.0,,7.020565499989747,84000042.0,USA,6874.111515015363,,2020-07-09,,,817.0,36.0,554.0,71507.0
5223,Pennsylvania,US,2020-07-11 04:34:39,40.5908,-77.2098,98482,6880,72284.0,19318.0,42.0,769.2710874849213,1110078.0,,6.986048211855974,84000042.0,USA,7019.534230188762,,2020-07-10,,,940.0,32.0,777.0,72284.0
5281,Pennsylvania,US,2020-07-12 04:34:43,40.5908,-77.2098,99216,6897,72910.0,19409.0,42.0,775.0045715552483,1129008.0,,6.951499758103533,84000042.0,USA,7126.416059254542,,2020-07-11,,,734.0,17.0,626.0,72910.0
5339,Pennsylvania,US,2020-07-13 04:43:16,40.5908,-77.2098,99794,6904,73354.0,19536.0,42.0,779.5194949784757,1146134.0,,6.918251598292482,84000042.0,USA,7219.846853485033,,2020-07-12,,,578.0,7.0,444.0,73354.0
5397,Pennsylvania,US,2020-07-14 04:34:58,40.5908,-77.2098,100330,6911,73721.0,19698.0,42.0,783.7063443813303,1156942.0,,6.888268713246287,84000042.0,USA,7276.010001258398,,2020-07-13,,,536.0,7.0,367.0,73721.0
5455,Pennsylvania,US,2020-07-15 04:34:53,40.5908,-77.2098,101266,6931,74436.0,19899.0,42.0,791.0177082639267,1178091.0,,6.844350522386585,84000042.0,USA,7399.498624784008,,2020-07-14,,,936.0,20.0,715.0,74436.0
5513,Pennsylvania,US,2020-07-16 04:45:12,40.5908,-77.2098,102269,6957,74436.0,20876.0,42.0,798.8524283218802,1208335.0,,6.802647918724149,84000042.0,USA,7566.394565719436,,2020-07-15,,,1003.0,26.0,0.0,74436.0
5571,Pennsylvania,US,2020-07-17 04:35:02,40.5908,-77.2098,103075,6984,74818.0,21273.0,42.0,805.1483249985608,1229473.0,,6.775648799417898,84000042.0,USA,7683.501368420173,,2020-07-16,,,806.0,27.0,382.0,74818.0
5629,Pennsylvania,US,2020-07-18 04:34:58,40.5908,-77.2098,104079,7004,75603.0,21472.0,42.0,812.9908563427136,1252795.0,,6.729503550187838,84000042.0,USA,7806.52131477382,,2020-07-17,,,1004.0,20.0,785.0,75603.0
5687,Pennsylvania,US,2020-07-19 04:35:12,40.5908,-77.2098,104780,7015,76183.0,21582.0,42.0,818.4665679684617,1273733.0,,6.694979958007253,84000042.0,USA,7910.700438814625,,2020-07-18,,,701.0,11.0,580.0,76183.0
