,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,Total_Test_Results,Case_Fatality_Ratio
16991,North Carolina,US,2021-01-30 05:30:40,35.6301,-79.8064,746459,9157,635543.0,101759.0,37.0,7117.21035033663,,,,84000037.0,USA,84004.27570946228,,2021-01-29,8810439.0,1.2267251114930626
17049,North Carolina,US,2021-01-31 05:30:41,35.6301,-79.8064,752627,9287,635543.0,107797.0,37.0,7176.019947971431,,,,84000037.0,USA,84692.79994324988,,2021-01-30,8882652.0,1.23394457015228
17107,North Carolina,US,2021-02-01 05:30:44,35.6301,-79.8064,757526,9335,635543.0,112648.0,37.0,7222.73010017845,,,,84000037.0,USA,85274.11679769155,,2021-01-31,8943621.0,1.2323009375255771
17165,North Carolina,US,2021-02-02 05:30:40,35.6301,-79.8064,761302,9342,683697.0,68263.0,37.0,7258.732862932829,,,,84000037.0,USA,85707.87571876807,,2021-02-01,8989114.0,1.2271082960507131
17223,North Carolina,US,2021-02-03 05:30:38,35.6301,-79.8064,764228,9409,683697.0,71122.0,37.0,7286.631190215487,,,,84000037.0,USA,85995.4115546748,,2021-02-02,9019271.0,1.231177083278812
17281,North Carolina,US,2021-02-04 05:30:42,35.6301,-79.8064,776307,9578,683697.0,83032.0,37.0,7401.7999855836415,,,,84000037.0,USA,86787.53907768092,,2021-02-03,9102350.0,1.2337902402013636
17339,North Carolina,US,2021-02-05 05:30:47,35.6301,-79.8064,781802,9728,683697.0,88377.0,37.0,7454.1927772508325,,,,84000037.0,USA,87446.63944339119,,2021-02-04,9171477.0,1.244304823983566
17397,North Carolina,US,2021-02-06 05:30:40,35.6301,-79.8064,787349,9841,683697.0,93811.0,37.0,7507.081369676292,,,,84000037.0,USA,88094.75591537976,,2021-02-05,9239452.0,1.2498904551856926
17455,North Carolina,US,2021-02-07 05:30:57,35.6301,-79.8064,791521,9926,683697.0,97898.0,37.0,7546.8598458974975,,,,84000037.0,USA,88641.36671674254,,2021-02-06,9296781.0,1.2540412699094527
17513,North Carolina,US,2021-02-08 05:30:33,35.6301,-79.8064,796195,9983,683697.0,102515.0,37.0,7591.424706362,,,,84000037.0,USA,89232.2849435607,,2021-02-07,9358757.0,1.2538385696971222
17571,North Carolina,US,2021-02-09 05:30:43,35.6301,-79.8064,799279,9991,730454.0,58834.0,37.0,7620.829505179402,,,,84000037.0,USA,89668.51333379863,,2021-02-08,9404509.0,1.2500015639094737
17629,North Carolina,US,2021-02-10 05:30:29,35.6301,-79.8064,802065,10046,730454.0,61565.0,37.0,7647.392984266718,,,,84000037.0,USA,89991.05079631323,,2021-02-09,9438337.0,1.2525169406469552
17687,North Carolina,US,2021-02-11 05:30:49,35.6301,-79.8064,805898,10181,730454.0,65263.0,37.0,7683.939220929199,,,,84000037.0,USA,90334.32607900546,,2021-02-10,9474340.0,1.263311237898593
17745,North Carolina,US,2021-02-12 05:30:51,35.6301,-79.8064,810466,10294,730454.0,69718.0,37.0,7727.49341061723,,,,84000037.0,USA,90999.20443047557,,2021-02-11,9544073.0,1.270133478764069
17803,North Carolina,US,2021-02-13 05:30:30,35.6301,-79.8064,814594,10376,730454.0,73764.0,37.0,7766.852363119899,,,,84000037.0,USA,91595.72901971418,,2021-02-12,9606637.0,1.2737633716919103
17861,North Carolina,US,2021-02-14 05:30:42,35.6301,-79.8064,818724,10453,730454.0,77817.0,37.0,7806.230384882501,,,,84000037.0,USA,92212.06657002367,,2021-02-13,9671279.0,1.2767428339709108
17919,North Carolina,US,2021-02-15 05:31:10,35.6301,-79.8064,821894,10491,730454.0,80949.0,37.0,7836.455161877041,,,,84000037.0,USA,92696.58786104307,,2021-02-14,9722096.0,1.2764419742691882
17977,North Carolina,US,2021-02-16 05:31:00,35.6301,-79.8064,824352,10501,765456.0,48395.0,37.0,7859.8912823352675,,,,84000037.0,USA,93048.9782499835,,2021-02-15,9759055.0,1.2738490353635343
18035,North Carolina,US,2021-02-17 05:30:30,35.6301,-79.8064,826340,10562,765456.0,50322.0,37.0,7878.84612670913,,,,84000037.0,USA,93331.94699813618,,2021-02-16,9788733.0,1.2781663721954644
18093,North Carolina,US,2021-02-18 05:30:52,35.6301,-79.8064,829507,10670,765456.0,53381.0,37.0,7909.042299813769,,,,84000037.0,USA,93632.03994170908,,2021-02-17,9820207.0,1.2863062035642858
18151,North Carolina,US,2021-02-19 05:31:04,35.6301,-79.8064,833423,10766,765456.0,57201.0,37.0,7946.379910763491,,,,84000037.0,USA,94163.17603863584,,2021-02-18,9875913.0,1.2917810043639304
18209,North Carolina,US,2021-02-20 05:30:30,35.6301,-79.8064,836650,10820,765456.0,60374.0,37.0,7977.148161666135,,,,84000037.0,USA,94659.4058552544,,2021-02-19,9927958.0,1.2932528536425028
18267,North Carolina,US,2021-02-21 05:30:53,35.6301,-79.8064,840096,10896,765456.0,63744.0,37.0,8010.004496531492,,,,84000037.0,USA,95205.9213103175,,2021-02-20,9985277.0,1.296994629185236
18325,North Carolina,US,2021-02-22 05:30:43,35.6301,-79.8064,842637,10926,765456.0,66255.0,37.0,8034.231991276958,,,,84000037.0,USA,95643.99941876896,,2021-02-21,10031223.0,1.2966437505117865
18383,North Carolina,US,2021-02-23 05:30:53,35.6301,-79.8064,844770,10934,795521.0,38315.0,37.0,8054.5693569959985,,,,84000037.0,USA,96007.59299792028,,2021-02-22,10069357.0,1.2943167962877469
18441,North Carolina,US,2021-02-24 05:31:21,35.6301,-79.8064,846284,10965,,835319.0,37.0,8069.0047867656285,,,,84000037.0,USA,96256.19893967287,,2021-02-23,10095431.0,1.2956643396306675
18499,North Carolina,US,2021-02-25 05:31:00,35.6301,-79.8064,849630,11074,,838556.0,37.0,8100.907658634313,,,,84000037.0,USA,96652.9348925886,,2021-02-24,10137041.0,1.303390887798218
18557,North Carolina,US,2021-02-26 05:30:48,35.6301,-79.8064,852981,11137,,841844.0,37.0,8132.85820365283,,,,84000037.0,USA,97247.07582433552,,2021-02-25,10199355.0,1.3056562807377892
18615,North Carolina,US,2021-02-27 05:30:48,35.6301,-79.8064,855905,11186,,844719.0,37.0,8160.737461675555,,,,84000037.0,USA,97817.36111190566,,2021-02-26,10259167.0,1.3069207447088171
18673,North Carolina,US,2021-02-28 05:30:29,35.6301,-79.8064,858548,11212,,847336.0,37.0,8185.937488677627,,,,84000037.0,USA,98426.18537380137,,2021-02-27,10323021.0,1.3059258189408165
18731,North Carolina,US,2021-03-01 05:30:39,35.6301,-79.8064,858548,11212,,847336.0,37.0,8185.937488677627,,,,84000037.0,USA,98426.18537380137,,2021-02-28,10323021.0,1.3059258189408165
18789,North Carolina,US,2021-03-02 05:30:53,35.6301,-79.8064,862170,11254,,850916.0,37.0,8220.47191841713,,,,84000037.0,USA,99172.03180294894,,2021-03-01,10401246.0,1.3053110175487432
18847,North Carolina,US,2021-03-03 05:30:49,35.6301,-79.8064,863409,11288,,852121.0,37.0,8232.28532494591,,,,84000037.0,USA,99370.00885957817,,2021-03-02,10422010.0,1.3073757628192433
18905,North Carolina,US,2021-03-04 05:30:41,35.6301,-79.8064,865554,11363,,854191.0,37.0,8252.73710622455,,,,84000037.0,USA,91166.76601751092,,2021-03-03,9561647.0,1.3128008188974922
18963,North Carolina,US,2021-03-05 05:31:07,35.6301,-79.8064,868056,11399,,856657.0,37.0,8276.592750401314,,,,84000037.0,USA,91586.76646754547,,2021-03-04,9605697.0,1.3131641276599666
19021,North Carolina,US,2021-03-06 04:30:38,35.6301,-79.8064,870149,11446,,858703.0,37.0,8296.548730921682,,,,84000037.0,USA,92010.93355087543,,2021-03-05,9650184.0,1.3154069015766263
19079,North Carolina,US,2021-03-07 05:31:30,35.6301,-79.8064,872176,11502,,860674.0,37.0,8315.875425864248,,,,84000037.0,USA,92010.93355087543,,2021-03-06,9650184.0,1.3187705233806022
19137,North Carolina,US,2021-03-08 05:31:09,35.6301,-79.8064,872176,11502,,,37.0,8315.875425864248,,,,84000037.0,USA,92379.48513760947,,2021-03-07,9688838.0,1.3187705233806022
19195,North Carolina,US,2021-03-09 05:30:55,35.6301,-79.8064,874906,11535,,,37.0,8341.904965673426,,,,84000037.0,USA,92379.48513760947,,2021-03-08,9688838.0,1.3184273510525701
19253,North Carolina,US,2021-03-10 05:31:08,35.6301,-79.8064,875903,11552,,,37.0,8351.410991750257,,,,84000037.0,USA,92939.43488629573,,2021-03-09,9747566.0,1.3188675001683976
19311,North Carolina,US,2021-03-11 05:30:58,35.6301,-79.8064,877764,11595,,,37.0,8369.154938118345,,,,84000037.0,USA,101973.09632531546,,2021-03-10,10695024.0,1.3209701013028559
19369,North Carolina,US,2021-03-12 05:30:41,35.6301,-79.8064,879825,11622,,,37.0,8388.805810479778,,,,84000037.0,USA,94320.79300661587,,2021-03-11,9892444.0,1.3209445060097178
19427,North Carolina,US,2021-03-13 05:30:48,35.6301,-79.8064,881823,11663,,,37.0,8407.856001153308,,,,84000037.0,USA,94684.1100814982,,2021-03-12,9930549.0,1.3226010208397831
19485,North Carolina,US,2021-03-14 05:31:09,35.6301,-79.8064,882715,11691,,,37.0,8416.360891083634,,,,84000037.0,USA,95094.16591247745,,2021-03-13,9973556.0,1.3244365395399422
19543,North Carolina,US,2021-03-15 05:31:06,35.6301,-79.8064,882715,11691,,,37.0,8416.360891083634,,,,84000037.0,USA,95231.11180268961,,2021-03-14,9987919.0,1.3244365395399422
19601,North Carolina,US,2021-03-16 05:31:04,35.6301,-79.8064,886218,11709,,,37.0,8449.760699857095,,,,84000037.0,USA,95231.11180268961,,2021-03-15,9987919.0,1.3212324732740703
19659,North Carolina,US,2021-03-17 05:31:00,35.6301,-79.8064,887311,11722,,,37.0,8460.182050410733,,,,84000037.0,USA,95957.68874467444,,2021-03-16,10064123.0,1.3210700644982425
19717,North Carolina,US,2021-03-18 05:31:01,35.6301,-79.8064,889310,11757,,,37.0,8479.24177571423,,,,84000037.0,USA,96093.03281705221,,2021-03-17,10078318.0,1.3220361853571871
19775,North Carolina,US,2021-03-19 05:30:59,35.6301,-79.8064,891314,11783,,,37.0,8498.34917416756,,,,84000037.0,USA,96284.74562179326,,2021-03-18,10098425.0,1.321980805866395
19833,North Carolina,US,2021-03-20 05:31:09,35.6301,-79.8064,893229,11805,,,37.0,8516.607990553852,,,,84000037.0,USA,96672.33786457087,,2021-03-19,10139076.0,1.3216095760437694
19891,North Carolina,US,2021-03-21 05:30:52,35.6301,-79.8064,895263,11820,,,37.0,8536.001427906183,,,,84000037.0,USA,97055.25813866481,,2021-03-20,10179237.0,1.320282419802896
19949,North Carolina,US,2021-03-22 05:30:46,35.6301,-79.8064,895263,11820,,,37.0,8536.001427906183,,,,84000037.0,USA,97365.55313630213,,2021-03-21,10211781.0,1.320282419802896
20007,North Carolina,US,2021-03-23 05:31:19,35.6301,-79.8064,898102,11836,,,37.0,8563.070242381735,,,,84000037.0,USA,97365.55313630213,,2021-03-22,10211781.0,1.3178903955230028
20065,North Carolina,US,2021-03-24 05:31:13,35.6301,-79.8064,899164,11854,,,37.0,8573.196019406405,,,,84000037.0,USA,97839.26215693924,,2021-03-23,10261464.0,1.318335698493267
20123,North Carolina,US,2021-03-25 05:30:43,35.6301,-79.8064,901262,11894,,,37.0,8593.199673076608,,,,84000037.0,USA,97957.53924167657,,2021-03-24,10273869.0,1.3197050358275395
20181,North Carolina,US,2021-03-26 05:30:37,35.6301,-79.8064,903374,11987,,,37.0,8613.336811566345,,,,84000037.0,USA,98156.22186092332,,2021-03-25,10294707.0,1.3269144341103465
20239,North Carolina,US,2021-03-27 05:31:28,35.6301,-79.8064,905528,12028,,,37.0,8633.874404514685,,,,84000037.0,USA,98536.57731955618,,2021-03-26,10334599.0,1.3282858177770318
20297,North Carolina,US,2021-03-28 05:31:16,35.6301,-79.8064,905528,12028,,,37.0,8633.874404514685,,,,84000037.0,USA,98910.6685263009,,2021-03-27,10373834.0,1.3282858177770318
20355,North Carolina,US,2021-03-29 04:31:08,35.6301,-79.8064,905528,12028,,,37.0,8633.874404514685,,,,84000037.0,USA,98910.6685263009,,2021-03-28,10373834.0,1.3282858177770318
20413,North Carolina,US,2021-03-30 04:31:00,35.6301,-79.8064,910833,12085,,,37.0,8684.455616488198,,,,84000037.0,USA,98910.6685263009,,2021-03-29,10373834.0,1.3268074389048268
20471,North Carolina,US,2021-03-31 04:31:15,35.6301,-79.8064,912203,12087,,,37.0,8697.518059542619,,,,84000037.0,USA,99778.73937699203,,2021-03-30,10464878.0,1.3250340110699044
20529,North Carolina,US,2021-04-01 04:30:33,35.6301,-79.8064,914132,12112,,,37.0,8715.910360748445,,,,84000037.0,USA,100010.9457552018,,2021-03-31,10489232.0,1.3249727610454507
20587,North Carolina,US,2021-04-02 04:30:39,35.6301,-79.8064,916159,12136,,,37.0,8735.23705569101,,,,84000037.0,USA,100199.187954635,,2021-04-01,10508975.0,1.324660894015122
20645,North Carolina,US,2021-04-03 04:30:31,35.6301,-79.8064,916159,12136,,,37.0,8735.23705569101,,,,84000037.0,USA,100552.82738010108,,2021-04-02,10546065.0,1.324660894015122
20703,North Carolina,US,2021-04-04 04:30:32,35.6301,-79.8064,916159,12136,,,37.0,8735.23705569101,,,,84000037.0,USA,100552.82738010108,,2021-04-03,10546065.0,1.324660894015122
20761,North Carolina,US,2021-04-05 04:30:40,35.6301,-79.8064,916159,12136,,,37.0,8735.23705569101,,,,84000037.0,USA,100552.82738010108,,2021-04-04,10546065.0,1.324660894015122
20819,North Carolina,US,2021-04-06 04:30:57,35.6301,-79.8064,922560,12173,,,37.0,8796.268222108061,,,,84000037.0,USA,100552.82738010108,,2021-04-05,10546065.0,1.3194805757891086
20877,North Carolina,US,2021-04-07 04:30:42,35.6301,-79.8064,923430,12189,,,37.0,8804.563350179118,,,,84000037.0,USA,101616.75859956881,,2021-04-06,10657651.0,1.3199701114323772
20935,North Carolina,US,2021-04-08 04:30:30,35.6301,-79.8064,924810,12212,,,37.0,8817.721139533207,,,,84000037.0,USA,101831.62148586912,,2021-04-07,10680186.0,1.3204874514765197
20993,North Carolina,US,2021-04-09 04:30:59,35.6301,-79.8064,926897,12224,,,37.0,8837.619912273776,,,,84000037.0,USA,101985.4436711224,,2021-04-08,10696319.0,1.3188088859927265
21051,North Carolina,US,2021-04-10 04:30:47,35.6301,-79.8064,929406,12248,,,37.0,8861.542298860306,,,,84000037.0,USA,102284.48780539897,,2021-04-09,10727683.0,1.3178309586983514
21109,North Carolina,US,2021-04-11 04:30:51,35.6301,-79.8064,929406,12248,,,37.0,8861.542298860306,,,,84000037.0,USA,102645.64051927882,,2021-04-10,10765561.0,1.3178309586983514
21167,North Carolina,US,2021-04-12 04:30:34,35.6301,-79.8064,929406,12248,,,37.0,8861.542298860306,,,,84000037.0,USA,102645.64051927882,,2021-04-11,10765561.0,1.3178309586983514
21225,North Carolina,US,2021-04-13 04:30:56,35.6301,-79.8064,935061,12290,,,37.0,8915.460631322174,,,,84000037.0,USA,102645.64051927882,,2021-04-12,10765561.0,1.3143527534567263
21283,North Carolina,US,2021-04-14 04:30:32,35.6301,-79.8064,936425,12305,,,37.0,8928.465866596796,,,,84000037.0,USA,103416.23884782006,,2021-04-13,10846382.0,1.3140400993138799
21341,North Carolina,US,2021-04-15 04:30:32,35.6301,-79.8064,938784,12325,,,37.0,8950.958058688317,,,,84000037.0,USA,103536.67075892985,,2021-04-14,10859013.0,1.31286856188431
21399,North Carolina,US,2021-04-16 04:31:03,35.6301,-79.8064,941218,12359,,,37.0,8974.165348027342,,,,84000037.0,USA,103736.097079314,,2021-04-15,10879929.0,1.3130858100886298
21457,North Carolina,US,2021-04-17 04:31:07,35.6301,-79.8064,943693,12387,,,37.0,8997.763557195003,,,,84000037.0,USA,104179.47644202695,,2021-04-16,10926431.0,1.3126090794357912
21515,North Carolina,US,2021-04-18 04:30:57,35.6301,-79.8064,943693,12387,,,37.0,8997.763557195003,,,,84000037.0,USA,104541.00100647553,,2021-04-17,10964348.0,1.3126090794357912
21573,North Carolina,US,2021-04-19 04:30:30,35.6301,-79.8064,943693,12387,,,37.0,8997.763557195003,,,,84000037.0,USA,104541.00100647553,,2021-04-18,10964348.0,1.3126090794357912
21631,North Carolina,US,2021-04-20 04:30:55,35.6301,-79.8064,949366,12418,,,37.0,9051.853512996271,,,,84000037.0,USA,104541.00100647553,,2021-04-19,10964348.0,1.3080308332086887
21689,North Carolina,US,2021-04-21 04:30:46,35.6301,-79.8064,950566,12437,,,37.0,9063.295068956353,,,,84000037.0,USA,105308.71987676682,,2021-04-20,11044867.0,1.3083783766724246
21747,North Carolina,US,2021-04-22 04:30:30,35.6301,-79.8064,952529,12480,,,37.0,9082.011547581043,,,,84000037.0,USA,105423.81239509523,,2021-04-21,11056938.0,1.3101963299805046
21805,North Carolina,US,2021-04-23 04:30:31,35.6301,-79.8064,954765,12505,,,37.0,9103.330980186658,,,,84000037.0,USA,105715.80090319645,,2021-04-22,11087562.0,1.3097463773808216
21863,North Carolina,US,2021-04-24 04:30:47,35.6301,-79.8064,956932,12523,,,37.0,9123.992523324565,,,,84000037.0,USA,106048.54041977543,,2021-04-23,11122460.0,1.3086614304882689
21921,North Carolina,US,2021-04-25 04:30:46,35.6301,-79.8064,956932,12523,,,37.0,9123.992523324565,,,,84000037.0,USA,106413.4497778622,,2021-04-24,11160732.0,1.3086614304882689
21979,North Carolina,US,2021-04-26 04:30:31,35.6301,-79.8064,956932,12523,,,37.0,9123.992523324565,,,,84000037.0,USA,106413.4497778622,,2021-04-25,11160732.0,1.3086614304882689
22037,North Carolina,US,2021-04-27 04:30:56,35.6301,-79.8064,962623,12560,,,37.0,9178.254102465236,,,,84000037.0,USA,106413.4497778622,,2021-04-26,11160732.0,1.3047683257100648
22095,North Carolina,US,2021-04-28 04:30:34,35.6301,-79.8064,963771,12583,,,37.0,9189.199857667043,,,,84000037.0,USA,107212.50897685412,,2021-04-27,11244538.0,1.3056006042929285
22153,North Carolina,US,2021-04-29 04:30:35,35.6301,-79.8064,965536,12619,,,37.0,9206.028479558325,,,,84000037.0,USA,107424.47333564454,,2021-04-28,11266769.0,1.3069424651178203
22211,North Carolina,US,2021-04-30 04:30:59,35.6301,-79.8064,967521,12631,,,37.0,9224.954720042288,,,,84000037.0,USA,107612.49623858847,,2021-04-29,11286489.0,1.305501379298227
22269,North Carolina,US,2021-05-01 04:30:31,35.6301,-79.8064,969752,12651,,,37.0,9246.226479498067,,,,84000037.0,USA,107945.76969444564,,2021-04-30,11321443.0,1.3045603412006368
22327,North Carolina,US,2021-05-02 04:30:59,35.6301,-79.8064,969752,12651,,,37.0,9246.226479498067,,,,84000037.0,USA,108315.5989215952,,2021-05-01,11360231.0,1.3045603412006368
22385,North Carolina,US,2021-05-03 04:30:41,35.6301,-79.8064,969752,12651,,,37.0,9246.226479498067,,,,84000037.0,USA,108315.5989215952,,2021-05-02,11360231.0,1.3045603412006368
22443,North Carolina,US,2021-05-04 04:30:32,35.6301,-79.8064,974319,12691,,,37.0,9289.771134556131,,,,84000037.0,USA,108315.5989215952,,2021-05-03,11360231.0,1.302550807281804
22501,North Carolina,US,2021-05-05 04:30:45,35.6301,-79.8064,975300,12700,,,37.0,9299.124606553494,,,,84000037.0,USA,109030.93453484926,,2021-05-04,11435256.0,1.302163436891213
22559,North Carolina,US,2021-05-06 04:30:57,35.6301,-79.8064,976768,12721,,,37.0,9313.121443344657,,,,84000037.0,USA,109141.77460821252,,2021-05-05,11446881.0,1.3023563425501246
22617,North Carolina,US,2021-05-07 04:30:42,35.6301,-79.8064,978566,12738,,,37.0,9330.26470802484,,,,84000037.0,USA,109310.94754771225,,2021-05-06,11464624.0,1.3017006517700391
22675,North Carolina,US,2021-05-08 04:30:57,35.6301,-79.8064,980498,12780,,,37.0,9348.685613120566,,,,84000037.0,USA,109636.16424124748,,2021-05-07,11498733.0,1.303419282854223
22733,North Carolina,US,2021-05-09 04:31:08,35.6301,-79.8064,980498,12780,,,37.0,9348.685613120566,,,,84000037.0,USA,109978.97232707137,,2021-05-08,11534687.0,1.303419282854223
22791,North Carolina,US,2021-05-10 04:30:58,35.6301,-79.8064,980498,12780,,,37.0,9348.685613120566,,,,84000037.0,USA,109978.97232707137,,2021-05-09,11534687.0,1.303419282854223
22849,North Carolina,US,2021-05-11 04:31:00,35.6301,-79.8064,984251,12790,,,37.0,9384.46907938571,,,,84000037.0,USA,109978.97232707137,,2021-05-10,11534687.0,1.2994652786738343
22907,North Carolina,US,2021-05-12 04:31:06,35.6301,-79.8064,984950,12801,,,37.0,9391.133785732456,,,,84000037.0,USA,110656.15035119855,,2021-05-11,11605710.0,1.2996598812122442
22965,North Carolina,US,2021-05-13 04:31:15,35.6301,-79.8064,986443,12830,,,37.0,9405.368988272789,,,,84000037.0,USA,110752.43104460262,,2021-05-12,11615808.0,1.3006326772048664
